Date,Username,Rating,Review Text,cleaning,case folding,normalisasi,tokenize,stopword removal,steming_data,Sentiment
2024-06-30 06:02:12,Dechiha,1,BURUK(!),BURUK,buruk,buruk,['buruk'],['buruk'],buruk,Negatif
2024-06-29 06:53:04,M. Azwar Anas,1,Sejak install Aplikasinya smpai skrg ga bisa login. Katanya password salah. Login aja ga pernah. Jelek bnget,Sejak install Aplikasinya smpai skrg ga bisa login Katanya password salah Login aja ga pernah Jelek bnget,sejak install aplikasinya smpai skrg ga bisa login katanya password salah login aja ga pernah jelek bnget,sejak install aplikasinya sampai sekarang tidak bisa login katanya password salah login saja tidak pernah jelek banget,"['sejak', 'install', 'aplikasinya', 'sampai', 'sekarang', 'tidak', 'bisa', 'login', 'katanya', 'password', 'salah', 'login', 'saja', 'tidak', 'pernah', 'jelek', 'banget']","['install', 'aplikasinya', 'login', 'password', 'salah', 'login', 'jelek', 'banget']",install aplikasi login password salah login jelek banget,Negatif
2024-06-27 17:49:54,Alif Muhammadkadib.a,1,Payah tidak bisa masuk,Payah tidak bisa masuk,payah tidak bisa masuk,payah tidak bisa masuk,"['payah', 'tidak', 'bisa', 'masuk']","['payah', 'masuk']",payah masuk,Negatif
2024-06-25 12:58:32,Abdul aziz,5,Sangat membantu utk mengecheck,Sangat membantu utk mengecheck,sangat membantu utk mengecheck,sangat membantu untuk mengecheck,"['sangat', 'membantu', 'untuk', 'mengecheck']","['membantu', 'mengecheck']",bantu mengecheck,Positif
2024-06-25 07:32:08,Billy D'Vellz,1,Aplikasi nya ga bisa login tolol,Aplikasi nya ga bisa login tolol,aplikasi nya ga bisa login tolol,aplikasi ya tidak bisa login tolol,"['aplikasi', 'ya', 'tidak', 'bisa', 'login', 'tolol']","['aplikasi', 'ya', 'login', 'tolol']",aplikasi ya login tolol,Negatif
2024-06-19 13:42:35,Jon Gevariel,1,Paket internet 50mbps rasa 5mbps😅,Paket internet mbps rasa mbps,paket internet mbps rasa mbps,paket internet mbps rasa mbps,"['paket', 'internet', 'mbps', 'rasa', 'mbps']","['paket', 'internet', 'mbps', 'mbps']",paket internet mbps mbps,Positif
2024-06-16 13:17:05,Rizky Agustian,1,"Sering banget saya sinyal nya los mulu,udah gitu nunggu bener nya lama lagi, kan saya butuh sinyal buat kerja min dirumah, kalo gini terus gaada perubahan gimana mau maju min",Sering banget saya sinyal nya los muluudah gitu nunggu bener nya lama lagi kan saya butuh sinyal buat kerja min dirumah kalo gini terus gaada perubahan gimana mau maju min,sering banget saya sinyal nya los muluudah gitu nunggu bener nya lama lagi kan saya butuh sinyal buat kerja min dirumah kalo gini terus gaada perubahan gimana mau maju min,sering banget saya sinyal ya los muluudah begitu menunggu benar ya lama lagi kan saya butuh sinyal buat kerja min dirumah kalau begini terus perubahan bagaimana mau maju min,"['sering', 'banget', 'saya', 'sinyal', 'ya', 'los', 'muluudah', 'begitu', 'menunggu', 'benar', 'ya', 'lama', 'lagi', 'kan', 'saya', 'butuh', 'sinyal', 'buat', 'kerja', 'min', 'dirumah', 'kalau', 'begini', 'terus', 'perubahan', 'bagaimana', 'mau', 'maju', 'min']","['banget', 'sinyal', 'ya', 'los', 'muluudah', 'menunggu', 'ya', 'butuh', 'sinyal', 'kerja', 'min', 'dirumah', 'perubahan', 'maju', 'min']",banget sinyal ya los muluudah tunggu ya butuh sinyal kerja min rumah ubah maju min,Positif
2024-06-16 05:01:25,Dana Tarigan,5,"harga wifi merakyat, speed kenceng",harga wifi merakyat speed kenceng,harga wifi merakyat speed kenceng,harga wifi merakyat speed kencang,"['harga', 'wifi', 'merakyat', 'speed', 'kencang']","['harga', 'wifi', 'merakyat', 'speed', 'kencang']",harga wifi rakyat speed kencang,Positif
2024-06-15 08:00:29,Riski Mahesa,1,"Koneksi tidak stabil, CS pun slow respond",Koneksi tidak stabil CS pun slow respond,koneksi tidak stabil cs pun slow respond,koneksi tidak stabil cs pun slow respond,"['koneksi', 'tidak', 'stabil', 'cs', 'pun', 'slow', 'respond']","['koneksi', 'stabil', 'cs', 'slow', 'respond']",koneksi stabil cs slow respond,Positif
2024-06-10 06:41:34,Ayah Ical,1,Nyesel perpanjang pembayaran 6 bulan . Baru bayar lemot ga konek2 internetnya .asli nyesel .tau gini gw putus kemaren ..,Nyesel perpanjang pembayaran  bulan  Baru bayar lemot ga konek internetnya asli nyesel tau gini gw putus kemaren ,nyesel perpanjang pembayaran  bulan  baru bayar lemot ga konek internetnya asli nyesel tau gini gw putus kemaren ,menyesal perpanjang pembayaran bulan baru bayar lemot tidak konek internetnya asli menyesal tau begini gue putus kemarin,"['menyesal', 'perpanjang', 'pembayaran', 'bulan', 'baru', 'bayar', 'lemot', 'tidak', 'konek', 'internetnya', 'asli', 'menyesal', 'tau', 'begini', 'gue', 'putus', 'kemarin']","['menyesal', 'perpanjang', 'pembayaran', 'bayar', 'lemot', 'konek', 'internetnya', 'asli', 'menyesal', 'tau', 'gue', 'putus', 'kemarin']",sesal panjang bayar bayar lot konek internetnya asli sesal tau gue putus kemarin,Negatif
2024-06-08 07:13:55,Akhbar Bayu,2,"Aplikasi nya error' jadinya,, tidak bisa login",Aplikasi nya error jadinya tidak bisa login,aplikasi nya error jadinya tidak bisa login,aplikasi ya error jadinya tidak bisa login,"['aplikasi', 'ya', 'error', 'jadinya', 'tidak', 'bisa', 'login']","['aplikasi', 'ya', 'error', 'login']",aplikasi ya error login,Negatif
2024-06-07 08:10:41,Syakiral 01,1,oxygen tolol ga punya otak gw bayar mahal mahal jaringan nya jelk lu kata gw bayar nggak pake duit perbaiki tuh provider lu yang sangat buruk merugikan orang lain aja,oxygen tolol ga punya otak gw bayar mahal mahal jaringan nya jelk lu kata gw bayar nggak pake duit perbaiki tuh provider lu yang sangat buruk merugikan orang lain aja,oxygen tolol ga punya otak gw bayar mahal mahal jaringan nya jelk lu kata gw bayar nggak pake duit perbaiki tuh provider lu yang sangat buruk merugikan orang lain aja,oxygen tolol tidak punya otak gue bayar mahal mahal jaringan ya jelk kamu kata gue bayar tidak pakai duit perbaiki tuh provider kamu yang sangat buruk merugikan orang lain saja,"['oxygen', 'tolol', 'tidak', 'punya', 'otak', 'gue', 'bayar', 'mahal', 'mahal', 'jaringan', 'ya', 'jelk', 'kamu', 'kata', 'gue', 'bayar', 'tidak', 'pakai', 'duit', 'perbaiki', 'tuh', 'provider', 'kamu', 'yang', 'sangat', 'buruk', 'merugikan', 'orang', 'lain', 'saja']","['oxygen', 'tolol', 'otak', 'gue', 'bayar', 'mahal', 'mahal', 'jaringan', 'ya', 'jelk', 'gue', 'bayar', 'pakai', 'duit', 'perbaiki', 'tuh', 'provider', 'buruk', 'merugikan', 'orang']",oxygen tolol otak gue bayar mahal mahal jaring ya jelk gue bayar pakai duit baik tuh provider buruk rugi orang,Positif
2024-06-06 09:20:38,Ardon Wakair,1,"Sudah 3 hari ini internet dirumah saya terputus, sudah berkali-kali komplain tapi blm juga ada teknisi datang untuk diperbaiki. Padahal saya baru pasang internet 1 Minggu sudah gak bisa dipake, sangat mengecewakan!!!!",Sudah  hari ini internet dirumah saya terputus sudah berkalikali komplain tapi blm juga ada teknisi datang untuk diperbaiki Padahal saya baru pasang internet  Minggu sudah gak bisa dipake sangat mengecewakan,sudah  hari ini internet dirumah saya terputus sudah berkalikali komplain tapi blm juga ada teknisi datang untuk diperbaiki padahal saya baru pasang internet  minggu sudah gak bisa dipake sangat mengecewakan,sudah hari ini internet dirumah saya terputus sudah berkalikali komplain tapi belum juga ada teknisi datang untuk diperbaiki padahal saya baru pasang internet minggu sudah tidak bisa dipakai sangat mengecewakan,"['sudah', 'hari', 'ini', 'internet', 'dirumah', 'saya', 'terputus', 'sudah', 'berkalikali', 'komplain', 'tapi', 'belum', 'juga', 'ada', 'teknisi', 'datang', 'untuk', 'diperbaiki', 'padahal', 'saya', 'baru', 'pasang', 'internet', 'minggu', 'sudah', 'tidak', 'bisa', 'dipakai', 'sangat', 'mengecewakan']","['internet', 'dirumah', 'terputus', 'berkalikali', 'komplain', 'teknisi', 'diperbaiki', 'pasang', 'internet', 'minggu', 'dipakai', 'mengecewakan']",internet rumah putus berkalikali komplain teknisi baik pasang internet minggu pakai kecewa,Positif
2024-06-05 11:31:02,Basuki Basuki999,5,Bagus sinyalnya lumayan,Bagus sinyalnya lumayan,bagus sinyalnya lumayan,bagus sinyalnya lumayan,"['bagus', 'sinyalnya', 'lumayan']","['bagus', 'sinyalnya', 'lumayan']",bagus sinyal lumayan,Positif
2024-06-05 06:36:37,Herry Mirhan,1,Responnya jelek bgt kalau ada masalah..,Responnya jelek bgt kalau ada masalah,responnya jelek bgt kalau ada masalah,responnya jelek banget kalau ada masalah,"['responnya', 'jelek', 'banget', 'kalau', 'ada', 'masalah']","['responnya', 'jelek', 'banget']",responnya jelek banget,Negatif
2024-06-04 17:20:56,Slamet Achmadi,1,Sangat mengecewakan aplikasi tidak bisa di buka,Sangat mengecewakan aplikasi tidak bisa di buka,sangat mengecewakan aplikasi tidak bisa di buka,sangat mengecewakan aplikasi tidak bisa di buka,"['sangat', 'mengecewakan', 'aplikasi', 'tidak', 'bisa', 'di', 'buka']","['mengecewakan', 'aplikasi', 'buka']",kecewa aplikasi buka,Negatif
2024-06-04 10:35:16,Kevin,1,"Aplikasi jelek, wifi makin hari makin jelek, awal doang bagus pas baru launching, pelayanan whatsapp CS buruk",Aplikasi jelek wifi makin hari makin jelek awal doang bagus pas baru launching pelayanan whatsapp CS buruk,aplikasi jelek wifi makin hari makin jelek awal doang bagus pas baru launching pelayanan whatsapp cs buruk,aplikasi jelek wifi makin hari makin jelek awal doang bagus pas baru launching pelayanan whatsapp cs buruk,"['aplikasi', 'jelek', 'wifi', 'makin', 'hari', 'makin', 'jelek', 'awal', 'doang', 'bagus', 'pas', 'baru', 'launching', 'pelayanan', 'whatsapp', 'cs', 'buruk']","['aplikasi', 'jelek', 'wifi', 'jelek', 'doang', 'bagus', 'pas', 'launching', 'pelayanan', 'whatsapp', 'cs', 'buruk']",aplikasi jelek wifi jelek doang bagus pas launching layan whatsapp cs buruk,Negatif
2024-06-03 12:44:35,Yolendro Manihuruk,1,"Aplikasi GK jelas.pengaduan sangat lambat ditanggapi.seminggu jaringan rusak.sering indikator WiFi di hp kita tanda "" ! """,Aplikasi GK jelaspengaduan sangat lambat ditanggapiseminggu jaringan rusaksering indikator WiFi di hp kita tanda   ,aplikasi gk jelaspengaduan sangat lambat ditanggapiseminggu jaringan rusaksering indikator wifi di hp kita tanda   ,aplikasi tidak jelaspengaduan sangat lambat ditanggapiseminggu jaringan rusaksering indikator wifi di hp kita tanda,"['aplikasi', 'tidak', 'jelaspengaduan', 'sangat', 'lambat', 'ditanggapiseminggu', 'jaringan', 'rusaksering', 'indikator', 'wifi', 'di', 'hp', 'kita', 'tanda']","['aplikasi', 'jelaspengaduan', 'lambat', 'ditanggapiseminggu', 'jaringan', 'rusaksering', 'indikator', 'wifi', 'hp', 'tanda']",aplikasi jelaspengaduan lambat ditanggapiseminggu jaring rusaksering indikator wifi hp tanda,Positif
2024-05-31 08:29:11,ucok silalahi,5,"mantaps,, respon cepat,, internet bagus",mantaps respon cepat internet bagus,mantaps respon cepat internet bagus,mantaps respon cepat internet bagus,"['mantaps', 'respon', 'cepat', 'internet', 'bagus']","['mantaps', 'respon', 'cepat', 'internet', 'bagus']",mantaps respon cepat internet bagus,Positif
2024-05-30 02:21:10,sulaim4n Eff,5,So far good lah,So far good lah,so far good lah,sok far good lah,"['sok', 'far', 'good', 'lah']","['sok', 'far', 'good']",sok far good,Positif
2024-05-29 18:03:03,Kang support barbar,2,"Gua makek wifi ni 8bulan kurang lebih Permasalahan selalu sama, internet sering down di jam jam gua lagi ngepush main game kyk jam 10pagi,2,5,9,11,01 mlm. Komplen sudah cuma di suruh restart restar mulu Pemakain cuma 2hp . Gua terpaksa makek wifi karna di sini sinyal emng rada susah.",Gua makek wifi ni bulan kurang lebih Permasalahan selalu sama internet sering down di jam jam gua lagi ngepush main game kyk jam pagi mlm Komplen sudah cuma di suruh restart restar mulu Pemakain cuma hp  Gua terpaksa makek wifi karna di sini sinyal emng rada susah,gua makek wifi ni bulan kurang lebih permasalahan selalu sama internet sering down di jam jam gua lagi ngepush main game kyk jam pagi mlm komplen sudah cuma di suruh restart restar mulu pemakain cuma hp  gua terpaksa makek wifi karna di sini sinyal emng rada susah,gua makek wifi nih bulan kurang lebih permasalahan selalu sama internet sering down di jam jam gua lagi ngepush main game kayak jam pagi malam komplen sudah cuma di suruh restart restar mulu pemakain cuma hp gua terpaksa makek wifi karena di sini sinyal memang rada susah,"['gua', 'makek', 'wifi', 'nih', 'bulan', 'kurang', 'lebih', 'permasalahan', 'selalu', 'sama', 'internet', 'sering', 'down', 'di', 'jam', 'jam', 'gua', 'lagi', 'ngepush', 'main', 'game', 'kayak', 'jam', 'pagi', 'malam', 'komplen', 'sudah', 'cuma', 'di', 'suruh', 'restart', 'restar', 'mulu', 'pemakain', 'cuma', 'hp', 'gua', 'terpaksa', 'makek', 'wifi', 'karena', 'di', 'sini', 'sinyal', 'memang', 'rada', 'susah']","['gua', 'makek', 'wifi', 'nih', 'permasalahan', 'internet', 'down', 'jam', 'jam', 'gua', 'ngepush', 'main', 'game', 'kayak', 'jam', 'pagi', 'malam', 'komplen', 'suruh', 'restart', 'restar', 'mulu', 'pemakain', 'hp', 'gua', 'terpaksa', 'makek', 'wifi', 'sinyal', 'rada', 'susah']",gua makek wifi nih masalah internet down jam jam gua ngepush main game kayak jam pagi malam komplen suruh restart restar mulu pemakain hp gua paksa makek wifi sinyal rada susah,Negatif
2024-05-27 13:07:08,Reza Bachri,1,"Aplikasi ok, tp after salesnya lambat",Aplikasi ok tp after salesnya lambat,aplikasi ok tp after salesnya lambat,aplikasi ok tapi after salesnya lambat,"['aplikasi', 'ok', 'tapi', 'after', 'salesnya', 'lambat']","['aplikasi', 'ok', 'after', 'salesnya', 'lambat']",aplikasi ok after salesnya lambat,Positif
2024-05-26 08:08:24,Nazriel Revin,1,"orang kantor blg masih ada box nya, orng teknisi bilang udh penuh, minta refund tpi lama",orang kantor blg masih ada box nya orng teknisi bilang udh penuh minta refund tpi lama,orang kantor blg masih ada box nya orng teknisi bilang udh penuh minta refund tpi lama,orang kantor bilang masih ada box ya orang teknisi bilang sudah penuh meminta refund tapi lama,"['orang', 'kantor', 'bilang', 'masih', 'ada', 'box', 'ya', 'orang', 'teknisi', 'bilang', 'sudah', 'penuh', 'meminta', 'refund', 'tapi', 'lama']","['orang', 'kantor', 'bilang', 'box', 'ya', 'orang', 'teknisi', 'bilang', 'penuh', 'refund']",orang kantor bilang box ya orang teknisi bilang penuh refund,Positif
2024-05-24 04:40:47,Ivan Nugroho,1,"Login ga bisa, reset password ga respons",Login ga bisa reset password ga respons,login ga bisa reset password ga respons,login tidak bisa reset password tidak respons,"['login', 'tidak', 'bisa', 'reset', 'password', 'tidak', 'respons']","['login', 'reset', 'password', 'respons']",login reset password respons,Positif
2024-05-21 08:17:58,Fadhil Putera Jazuli,1,bertele-tele,berteletele,berteletele,berteletele,['berteletele'],['berteletele'],berteletele,Negatif
2024-05-20 00:31:57,Suzanna,1,Tdk bs di buka sama sekali,Tdk bs di buka sama sekali,tdk bs di buka sama sekali,tidak bisa di buka sama sekali,"['tidak', 'bisa', 'di', 'buka', 'sama', 'sekali']",['buka'],buka,Positif
2024-05-19 16:29:46,Fitri Ani,1,"Prosedur pemasangan yang sangat rempong, saya mau minta dibalikin uangnya. Sales kurang responsif, sangat mengecewakan. Mending provider lain",Prosedur pemasangan yang sangat rempong saya mau minta dibalikin uangnya Sales kurang responsif sangat mengecewakan Mending provider lain,prosedur pemasangan yang sangat rempong saya mau minta dibalikin uangnya sales kurang responsif sangat mengecewakan mending provider lain,prosedur pemasangan yang sangat repot saya mau meminta dibalikin uangnya sales kurang responsif sangat mengecewakan mending provider lain,"['prosedur', 'pemasangan', 'yang', 'sangat', 'repot', 'saya', 'mau', 'meminta', 'dibalikin', 'uangnya', 'sales', 'kurang', 'responsif', 'sangat', 'mengecewakan', 'mending', 'provider', 'lain']","['prosedur', 'pemasangan', 'repot', 'dibalikin', 'uangnya', 'sales', 'responsif', 'mengecewakan', 'mending', 'provider']",prosedur pasang repot dibalikin uang sales responsif kecewa mending provider,Negatif
2024-05-07 16:03:56,Aditya Ramadhan,1,"ga bisa bayar pake mandiri, perbaiki lagi. karena ribet kalau harus bikin akun ovo lagi. terima kasih",ga bisa bayar pake mandiri perbaiki lagi karena ribet kalau harus bikin akun ovo lagi terima kasih,ga bisa bayar pake mandiri perbaiki lagi karena ribet kalau harus bikin akun ovo lagi terima kasih,tidak bisa bayar pakai mandiri perbaiki lagi karena ribet kalau harus bikin akun ovo lagi terima kasih,"['tidak', 'bisa', 'bayar', 'pakai', 'mandiri', 'perbaiki', 'lagi', 'karena', 'ribet', 'kalau', 'harus', 'bikin', 'akun', 'ovo', 'lagi', 'terima', 'kasih']","['bayar', 'pakai', 'mandiri', 'perbaiki', 'ribet', 'bikin', 'akun', 'ovo', 'terima', 'kasih']",bayar pakai mandiri baik ribet bikin akun ovo terima kasih,Negatif
2024-05-03 16:11:49,rudy simanjuntak,5,kok aplikasinya begini ya tidak bisa dibuka padahal sudah masuk login,kok aplikasinya begini ya tidak bisa dibuka padahal sudah masuk login,kok aplikasinya begini ya tidak bisa dibuka padahal sudah masuk login,kok aplikasinya begini ya tidak bisa dibuka padahal sudah masuk login,"['kok', 'aplikasinya', 'begini', 'ya', 'tidak', 'bisa', 'dibuka', 'padahal', 'sudah', 'masuk', 'login']","['aplikasinya', 'ya', 'dibuka', 'masuk', 'login']",aplikasi ya buka masuk login,Negatif
2024-04-25 12:42:09,Coc Bot AMDHsnack,1,Ko ga bisa login ?,Ko ga bisa login ,ko ga bisa login ,kok tidak bisa login,"['kok', 'tidak', 'bisa', 'login']",['login'],login,Negatif
2024-04-19 14:07:11,My amongZx,1,Eror terus ini apk heran,Eror terus ini apk heran,eror terus ini apk heran,eror terus ini apk heran,"['eror', 'terus', 'ini', 'apk', 'heran']","['eror', 'apk', 'heran']",eror apk heran,Negatif
2024-04-15 01:51:45,Noer Barkah,1,Ga pernah ditanganin kalo komplen... kesel banget Ya Allah.. udah beberapa kali setiap ada masalah ga pernah ditanganin.. chat sama oxygen carenya juga sama.. dianggurin aja komplenan kita,Ga pernah ditanganin kalo komplen kesel banget Ya Allah udah beberapa kali setiap ada masalah ga pernah ditanganin chat sama oxygen carenya juga sama dianggurin aja komplenan kita,ga pernah ditanganin kalo komplen kesel banget ya allah udah beberapa kali setiap ada masalah ga pernah ditanganin chat sama oxygen carenya juga sama dianggurin aja komplenan kita,tidak pernah ditanganin kalau komplen kesel banget ya allah sudah beberapa kali setiap ada masalah tidak pernah ditanganin chat sama oxygen carenya juga sama dianggurin saja komplenan kita,"['tidak', 'pernah', 'ditanganin', 'kalau', 'komplen', 'kesel', 'banget', 'ya', 'allah', 'sudah', 'beberapa', 'kali', 'setiap', 'ada', 'masalah', 'tidak', 'pernah', 'ditanganin', 'chat', 'sama', 'oxygen', 'carenya', 'juga', 'sama', 'dianggurin', 'saja', 'komplenan', 'kita']","['ditanganin', 'komplen', 'kesel', 'banget', 'ya', 'allah', 'kali', 'ditanganin', 'chat', 'oxygen', 'carenya', 'dianggurin', 'komplenan']",ditanganin komplen kesel banget ya allah kali ditanganin chat oxygen carenya dianggurin komplenan,Positif
